# 1:time 2:hplus 3:hcross
9.3314791137e-02 9.5352688930e-01 -2.5690493849e-02
9.3324165294e-02 9.5205665882e-01 -2.3455997774e-02
9.3333472085e-02 9.5003781784e-01 -2.1276438628e-02
9.3342787595e-02 9.4746616537e-01 -1.9134486879e-02
9.3352195631e-02 9.4432319069e-01 -1.7022504049e-02
9.3361617935e-02 9.4060311695e-01 -1.4910595992e-02
9.3371008031e-02 9.3632791240e-01 -1.2780686776e-02
9.3380348819e-02 9.3148559884e-01 -1.0678454536e-02
9.3389690035e-02 9.2606877176e-01 -8.6226783770e-03
9.3399034630e-02 9.2009267796e-01 -6.5803579162e-03
9.3408332121e-02 9.1355409042e-01 -4.5012280732e-03
9.3417622719e-02 9.0643525795e-01 -2.3510038555e-03
9.3426948588e-02 8.9871300579e-01 -9.1789919755e-05
9.3436278488e-02 8.9038000490e-01 2.2567454673e-03
9.3445609188e-02 8.8153005738e-01 4.6212848817e-03
9.3454891958e-02 8.7215956861e-01 7.0136525500e-03
9.3464246040e-02 8.6233644439e-01 9.4252653911e-03
9.3473603413e-02 8.5200570792e-01 1.1866994091e-02
9.3482899029e-02 8.4116368864e-01 1.4345834128e-02
9.3492207508e-02 8.2990326687e-01 1.6849213110e-02
9.3501512948e-02 8.1821801057e-01 1.9389989183e-02
9.3510774724e-02 8.0606749386e-01 2.1958009335e-02
9.3520072349e-02 7.9348416148e-01 2.4519712810e-02
9.3529400669e-02 7.8044038018e-01 2.7084358131e-02
9.3538748097e-02 7.6696497255e-01 2.9635055233e-02
9.3548086571e-02 7.5308179850e-01 3.2174258515e-02
9.3557449859e-02 7.3892319067e-01 3.4704239822e-02
9.3566795061e-02 7.2440810387e-01 3.7255039809e-02
9.3576170871e-02 7.0959670938e-01 3.9849434594e-02
9.3585548544e-02 6.9458000938e-01 4.2508965950e-02
9.3594878080e-02 6.7940969618e-01 4.5209083552e-02
9.3604168405e-02 6.6412373242e-01 4.7923269274e-02
9.3613431764e-02 6.4868650282e-01 5.0687673630e-02
9.3622725818e-02 6.3315418050e-01 5.3485713459e-02
9.3632017655e-02 6.1747351153e-01 5.6282171304e-02
9.3641342192e-02 6.0169997681e-01 5.9055625262e-02
9.3650679505e-02 5.8586032313e-01 6.1842840736e-02
9.3660019599e-02 5.7000753399e-01 6.4655954800e-02
9.3669364104e-02 5.5417128564e-01 6.7482124009e-02
9.3678734378e-02 5.3845831974e-01 7.0307286786e-02
9.3688086091e-02 5.2290936454e-01 7.3108491524e-02
9.3697418348e-02 5.0758434614e-01 7.5850144800e-02
9.3706716915e-02 4.9240653234e-01 7.8572602602e-02
9.3716077596e-02 4.7746061857e-01 8.1275930718e-02
9.3725450457e-02 4.6275011501e-01 8.3953171054e-02
9.3734768853e-02 4.4820408500e-01 8.6649118840e-02
9.3744149226e-02 4.3393179589e-01 8.9359563345e-02
9.3753515728e-02 4.1993385045e-01 9.2041460363e-02
9.3762803815e-02 4.0621589536e-01 9.4660964570e-02
9.3772089270e-02 3.9277498097e-01 9.7272666047e-02
9.3781396052e-02 3.7956711593e-01 9.9953348138e-02
9.3790716767e-02 3.6655576524e-01 1.0269881393e-01
9.3800106261e-02 3.5372211845e-01 1.0545538806e-01
9.3809596459e-02 3.4113468137e-01 1.0818263201e-01
9.3819031751e-02 3.2876038430e-01 1.1090345406e-01
9.3828444766e-02 3.1674000201e-01 1.1358148067e-01
9.3837817331e-02 3.0507146859e-01 1.1620261614e-01
9.3847142131e-02 2.9373238971e-01 1.1877679911e-01
9.3856458389e-02 2.8276042584e-01 1.2129639014e-01
9.3865710294e-02 2.7206490880e-01 1.2377075477e-01
9.3874965582e-02 2.6160448736e-01 1.2619995314e-01
9.3884284157e-02 2.5138471788e-01 1.2859130099e-01
9.3893598306e-02 2.4128999538e-01 1.3098692243e-01
9.3903013246e-02 2.3141274420e-01 1.3331883516e-01
9.3912357484e-02 2.2164123397e-01 1.3554626039e-01
9.3921723890e-02 2.1206214529e-01 1.3764515911e-01
9.3931122994e-02 2.0263194868e-01 1.3963828207e-01
9.3940507335e-02 1.9329366126e-01 1.4156557657e-01
9.3949888490e-02 1.8412470628e-01 1.4341658869e-01
9.3959206317e-02 1.7512375304e-01 1.4516343994e-01
9.3968539100e-02 1.6632011975e-01 1.4681311558e-01
9.3977813252e-02 1.5760873356e-01 1.4844264677e-01
9.3987119097e-02 1.4904549376e-01 1.5004247735e-01
9.3996423313e-02 1.4068465476e-01 1.5157051378e-01
9.4005581250e-02 1.3242797583e-01 1.5303667979e-01
9.4014912235e-02 1.2435511171e-01 1.5442590486e-01
9.4024292706e-02 1.1635710437e-01 1.5576513739e-01
9.4033580733e-02 1.0840552897e-01 1.5703849998e-01
9.4042905651e-02 1.0056276606e-01 1.5822270617e-01
9.4052223115e-02 9.2766337720e-02 1.5932876304e-01
9.4061560195e-02 8.5024818683e-02 1.6033222040e-01
9.4070895973e-02 7.7332972620e-02 1.6121672143e-01
9.4080197070e-02 6.9660318176e-02 1.6197346083e-01
9.4089547323e-02 6.2019623959e-02 1.6258191658e-01
9.4098941793e-02 5.4410019792e-02 1.6304182564e-01
9.4108291762e-02 4.6830496017e-02 1.6334727375e-01
9.4117614727e-02 3.9340904903e-02 1.6349705069e-01
9.4126947214e-02 3.1931950286e-02 1.6349135073e-01
9.4136298756e-02 2.4552709997e-02 1.6334637462e-01
9.4145674842e-02 1.7230141071e-02 1.6308549267e-01
9.4154971255e-02 9.9234453335e-03 1.6266812201e-01
9.4164290955e-02 2.7141205247e-03 1.6207744212e-01
9.4173612158e-02 -4.4431956317e-03 1.6130865066e-01
9.4182941643e-02 -1.1571979600e-02 1.6032384367e-01
9.4192335449e-02 -1.8583165910e-02 1.5911373443e-01
9.4201672685e-02 -2.5460272187e-02 1.5765881539e-01
9.4210970491e-02 -3.2199738568e-02 1.5596664794e-01
9.4220318504e-02 -3.8813215785e-02 1.5409149192e-01
9.4229611840e-02 -4.5351422492e-02 1.5206706114e-01
9.4238918669e-02 -5.1734881659e-02 1.4990309781e-01
9.4248226524e-02 -5.7967981473e-02 1.4754207689e-01
9.4257537877e-02 -6.4029292710e-02 1.4498961183e-01
9.4266813375e-02 -6.9971253633e-02 1.4221680061e-01
9.4276226908e-02 -7.5721671041e-02 1.3925741658e-01
9.4285624638e-02 -8.1305375907e-02 1.3611828817e-01
9.4294966149e-02 -8.6670166860e-02 1.3283573931e-01
9.4304274550e-02 -9.1823588572e-02 1.2943069306e-01
9.4313682331e-02 -9.6749927745e-02 1.2594919886e-01
9.4323001004e-02 -1.0152140064e-01 1.2232780860e-01
9.4332325758e-02 -1.0603801799e-01 1.1859546094e-01
9.4341640717e-02 -1.1031465801e-01 1.1472434641e-01
9.4350962828e-02 -1.1435978447e-01 1.1072640428e-01
9.4360287006e-02 -1.1818994054e-01 1.0663463222e-01
9.4369590554e-02 -1.2178627212e-01 1.0247143525e-01
9.4378883416e-02 -1.2516281189e-01 9.8208484806e-02
9.4388269492e-02 -1.2830625035e-01 9.3869736806e-02
9.4397549012e-02 -1.3124047187e-01 8.9410685475e-02
9.4406897568e-02 -1.3391523729e-01 8.4936149613e-02
9.4416176793e-02 -1.3639752378e-01 8.0407521315e-02
9.4425441351e-02 -1.3867527662e-01 7.5874355395e-02
9.4434709402e-02 -1.4072832951e-01 7.1321486414e-02
9.4444021175e-02 -1.4254144429e-01 6.6804980916e-02
9.4453344788e-02 -1.4412233026e-01 6.2360668406e-02
9.4462685540e-02 -1.4547389783e-01 5.7982050213e-02
9.4472088902e-02 -1.4660795580e-01 5.3662607231e-02
9.4481426103e-02 -1.4755821117e-01 4.9318323470e-02
9.4490780474e-02 -1.4831555672e-01 4.4994804526e-02
9.4500118949e-02 -1.4888067605e-01 4.0706624902e-02
9.4509422214e-02 -1.4924863335e-01 3.6448478785e-02
9.4518731825e-02 -1.4940501938e-01 3.2265920863e-02
9.4528025732e-02 -1.4938091489e-01 2.8185033157e-02
9.4537333954e-02 -1.4920190566e-01 2.4197933136e-02
9.4546667055e-02 -1.4887621679e-01 2.0312217750e-02
9.4555950130e-02 -1.4840935950e-01 1.6523006876e-02
9.4565294064e-02 -1.4783258057e-01 1.2854321463e-02
9.4574646648e-02 -1.4718683173e-01 9.3261716072e-03
9.4583974022e-02 -1.4645356953e-01 5.9822297652e-03
9.4593290960e-02 -1.4562825433e-01 2.8175703596e-03
9.4602596644e-02 -1.4474092375e-01 -1.6022377475e-04
9.4611907800e-02 -1.4378821432e-01 -2.9587391851e-03
9.4621205435e-02 -1.4273966047e-01 -5.6319943850e-03
9.4630513548e-02 -1.4157263620e-01 -8.1893597632e-03
9.4639835295e-02 -1.4030994144e-01 -1.0617891830e-02
9.4649148400e-02 -1.3902691061e-01 -1.2887280543e-02
9.4658460273e-02 -1.3775942199e-01 -1.4973647027e-02
9.4667732684e-02 -1.3649440804e-01 -1.6913840352e-02
9.4676999903e-02 -1.3523351530e-01 -1.8717160788e-02
9.4686363516e-02 -1.3397505516e-01 -2.0360760503e-02
9.4695657672e-02 -1.3272453032e-01 -2.1868694239e-02
9.4705000130e-02 -1.3152811691e-01 -2.3232991687e-02
9.4714276831e-02 -1.3038533939e-01 -2.4501152620e-02
9.4723610088e-02 -1.2930936023e-01 -2.5697087085e-02
9.4732936439e-02 -1.2829419465e-01 -2.6853974764e-02
9.4742225775e-02 -1.2737688804e-01 -2.7955347673e-02
9.4751602794e-02 -1.2658712304e-01 -2.8976575801e-02
9.4760952006e-02 -1.2591557220e-01 -2.9931829904e-02
9.4770256986e-02 -1.2535285565e-01 -3.0834625137e-02
9.4779580033e-02 -1.2490821972e-01 -3.1703422365e-02
9.4788872247e-02 -1.2456304057e-01 -3.2535587433e-02
9.4798176802e-02 -1.2430613592e-01 -3.3311042574e-02
9.4807518068e-02 -1.2419967909e-01 -3.3985623186e-02
9.4816786887e-02 -1.2427760520e-01 -3.4576261479e-02
9.4826105680e-02 -1.2450003160e-01 -3.5153810542e-02
9.4835359631e-02 -1.2485319066e-01 -3.5778173605e-02
9.4844689287e-02 -1.2533842670e-01 -3.6430795261e-02
9.4853989389e-02 -1.2594499973e-01 -3.7105952601e-02
9.4863324801e-02 -1.2664363053e-01 -3.7800012482e-02
9.4872711433e-02 -1.2743225607e-01 -3.8488790443e-02
9.4882059572e-02 -1.2835209688e-01 -3.9142452679e-02
9.4891414388e-02 -1.2936188548e-01 -3.9750978013e-02
9.4900763191e-02 -1.3044207602e-01 -4.0343933776e-02
9.4910029786e-02 -1.3163542625e-01 -4.0959767960e-02
9.4919350163e-02 -1.3293605048e-01 -4.1598622376e-02
9.4928692242e-02 -1.3432919643e-01 -4.2253513657e-02
9.4938044006e-02 -1.3581573168e-01 -4.2906253185e-02
9.4947372427e-02 -1.3738612526e-01 -4.3513019124e-02
9.4956680859e-02 -1.3900369496e-01 -4.4074941375e-02
9.4966030973e-02 -1.4060913961e-01 -4.4615629816e-02
9.4975294214e-02 -1.4218336024e-01 -4.5147406819e-02
9.4984610814e-02 -1.4375802317e-01 -4.5657344957e-02
9.4993929320e-02 -1.4530997278e-01 -4.6153340532e-02
9.5002848486e-02 -1.4683359703e-01 -4.6683009456e-02
9.5012179490e-02 -1.4826710470e-01 -4.7183101217e-02
9.5021501071e-02 -1.4974391203e-01 -4.7657439840e-02
9.5030844191e-02 -1.5121730464e-01 -4.8101187227e-02
9.5040107343e-02 -1.5262385458e-01 -4.8483121325e-02
9.5049469004e-02 -1.5391815322e-01 -4.8784193772e-02
9.5058732555e-02 -1.5517507955e-01 -4.9019329341e-02
9.5068016337e-02 -1.5638673067e-01 -4.9208595901e-02
9.5077352214e-02 -1.5749923087e-01 -4.9373960226e-02
9.5086671146e-02 -1.5846653088e-01 -4.9492948709e-02
9.5095973950e-02 -1.5928023987e-01 -4.9545667238e-02
9.5105318067e-02 -1.5995295349e-01 -4.9516539312e-02
9.5114644764e-02 -1.6048836686e-01 -4.9411437993e-02
9.5123969504e-02 -1.6089972878e-01 -4.9253829125e-02
9.5133316772e-02 -1.6117961395e-01 -4.9022752696e-02
9.5142638896e-02 -1.6129289332e-01 -4.8666845800e-02
9.5151922690e-02 -1.6116825132e-01 -4.8158746203e-02
9.5161242267e-02 -1.6076175250e-01 -4.7506822356e-02
9.5170549358e-02 -1.6008769259e-01 -4.6702322719e-02
9.5179903823e-02 -1.5917290480e-01 -4.5758368933e-02
9.5189194080e-02 -1.5800625607e-01 -4.4659445265e-02
9.5198527668e-02 -1.5658124734e-01 -4.3435182044e-02
9.5207836008e-02 -1.5487722807e-01 -4.2129568000e-02
9.5217177915e-02 -1.5290055441e-01 -4.0780613648e-02
9.5226459721e-02 -1.5064070790e-01 -3.9352278548e-02
9.5235750840e-02 -1.4811663505e-01 -3.7789522280e-02
9.5245065035e-02 -1.4533237866e-01 -3.6063211168e-02
9.5254409287e-02 -1.4229484983e-01 -3.4183539667e-02
9.5263782288e-02 -1.3901319002e-01 -3.2170900742e-02
9.5273066111e-02 -1.3545258890e-01 -3.0000833323e-02
9.5282481185e-02 -1.3168171055e-01 -2.7744996905e-02
9.5291802169e-02 -1.2759815975e-01 -2.5352784698e-02
9.5301145731e-02 -1.2327113933e-01 -2.2770761228e-02
9.5310430304e-02 -1.1868550890e-01 -1.9980733981e-02
9.5319699013e-02 -1.1385916754e-01 -1.7100166163e-02
9.5328961523e-02 -1.0878074498e-01 -1.4128881250e-02
9.5338295254e-02 -1.0344714627e-01 -1.1039065789e-02
9.5347661253e-02 -9.7793806244e-02 -7.8133971131e-03
9.5357036939e-02 -9.1831155087e-02 -4.4957945650e-03
9.5366339029e-02 -8.5539033148e-02 -1.0304111676e-03
9.5375709005e-02 -7.9039040343e-02 2.6143702420e-03
9.5385018865e-02 -7.2311383597e-02 6.4108311990e-03
9.5394302426e-02 -6.5422666703e-02 1.0241941643e-02
9.5403611605e-02 -5.8405801468e-02 1.4097309741e-02
9.5412912388e-02 -5.1225935947e-02 1.8043671682e-02
9.5422200779e-02 -4.3870548735e-02 2.2105415500e-02
9.5431537268e-02 -3.6397097095e-02 2.6240208654e-02
9.5440848628e-02 -2.8736942718e-02 3.0438224598e-02
9.5450198958e-02 -2.0964820375e-02 3.4642997239e-02
9.5459486494e-02 -1.3060740556e-02 3.8896059671e-02
9.5468806888e-02 -5.0932848496e-03 4.3167768767e-02
9.5478141366e-02 2.9508083505e-03 4.7446797817e-02
9.5487447432e-02 1.1078632128e-02 5.1747066574e-02
9.5496794770e-02 1.9208029023e-02 5.6036722215e-02
9.5506092610e-02 2.7391453577e-02 6.0334541447e-02
9.5515459592e-02 3.5545033275e-02 6.4598122526e-02
9.5524806141e-02 4.3749527752e-02 6.8836164386e-02
9.5534127577e-02 5.1978820244e-02 7.3031007436e-02
9.5543456221e-02 6.0176034674e-02 7.7189082293e-02
9.5552787767e-02 6.8290216707e-02 8.1335676744e-02
9.5562157565e-02 7.6238359867e-02 8.5425245748e-02
9.5571495276e-02 8.4066392921e-02 8.9425309725e-02
9.5580787475e-02 9.1762087338e-02 9.3326265984e-02
9.5590047752e-02 9.9350645458e-02 9.7133527150e-02
9.5599331083e-02 1.0682128364e-01 1.0085121747e-01
9.5608628771e-02 1.1415351083e-01 1.0452591005e-01
9.5617945105e-02 1.2136686952e-01 1.0815556917e-01
9.5627290744e-02 1.2845632902e-01 1.1166004126e-01
9.5636636171e-02 1.3540254493e-01 1.1503437984e-01
9.5645970776e-02 1.4215939693e-01 1.1829227100e-01
9.5655270599e-02 1.4871760059e-01 1.2140932059e-01
9.5664542970e-02 1.5509300938e-01 1.2440442350e-01
9.5673810759e-02 1.6130783479e-01 1.2732955958e-01
9.5683128669e-02 1.6732817642e-01 1.3019319401e-01
9.5692444740e-02 1.7311499905e-01 1.3297723732e-01
9.5701718210e-02 1.7864499749e-01 1.3565351712e-01
9.5710979814e-02 1.8391983309e-01 1.3822168017e-01
9.5720242278e-02 1.8894178504e-01 1.4069850274e-01
9.5729501139e-02 1.9368491684e-01 1.4308399768e-01
9.5738763175e-02 1.9812749319e-01 1.4536273333e-01
9.5748026968e-02 2.0227148448e-01 1.4755717227e-01
9.5757280116e-02 2.0611008581e-01 1.4969666219e-01
9.5766542129e-02 2.0962364587e-01 1.5174648561e-01
9.5775801231e-02 2.1285204643e-01 1.5371764748e-01
9.5785053265e-02 2.1583829832e-01 1.5566287765e-01
9.5794316572e-02 2.1858581235e-01 1.5758022024e-01
9.5803585967e-02 2.2108326776e-01 1.5946655577e-01
9.5812860608e-02 2.2330395042e-01 1.6134566222e-01
9.5822130091e-02 2.2524700827e-01 1.6322752326e-01
9.5831401441e-02 2.2690685606e-01 1.6508730016e-01
9.5840658253e-02 2.2827804274e-01 1.6688981222e-01
9.5849919676e-02 2.2936476095e-01 1.6864080814e-01
9.5859179514e-02 2.3015938397e-01 1.7038882061e-01
9.5868455425e-02 2.3068378587e-01 1.7213855783e-01
9.5877714901e-02 2.3096018944e-01 1.7388210123e-01
9.5886975838e-02 2.3098066993e-01 1.7563823287e-01
9.5896238224e-02 2.3073711755e-01 1.7742814624e-01
9.5905499054e-02 2.3021909530e-01 1.7922911622e-01
9.5914780670e-02 2.2943270118e-01 1.8104112864e-01
9.5924041519e-02 2.2843466528e-01 1.8289653933e-01
9.5933310132e-02 2.2729480698e-01 1.8478089828e-01
9.5942587250e-02 2.2601764156e-01 1.8668216916e-01
9.5951885979e-02 2.2456254567e-01 1.8857407977e-01
9.5961169467e-02 2.2290856271e-01 1.9045085025e-01
9.5970468109e-02 2.2108464567e-01 1.9231617084e-01
9.5979753013e-02 2.1907791063e-01 1.9417343519e-01
9.5989009524e-02 2.1693301475e-01 1.9600043035e-01
9.5998270481e-02 2.1471834332e-01 1.9777286548e-01
9.6007402650e-02 2.1236839059e-01 1.9950219505e-01
9.6016657556e-02 2.0990322318e-01 2.0117033806e-01
9.6025924700e-02 2.0732977511e-01 2.0283344602e-01
9.6035181250e-02 2.0469371053e-01 2.0444332131e-01
9.6044449596e-02 2.0204899050e-01 2.0597615267e-01
9.6053703307e-02 1.9941325830e-01 2.0747131231e-01
9.6062968322e-02 1.9675775832e-01 2.0891896358e-01
9.6072225821e-02 1.9408049231e-01 2.1029032283e-01
9.6081516794e-02 1.9142027986e-01 2.1160011450e-01
9.6090776042e-02 1.8877657296e-01 2.1289017590e-01
9.6100033965e-02 1.8620682015e-01 2.1412041773e-01
9.6109300055e-02 1.8374483934e-01 2.1525850268e-01
9.6118570334e-02 1.8137263083e-01 2.1632802940e-01
9.6127830960e-02 1.7908272055e-01 2.1735279052e-01
9.6137123519e-02 1.7690067169e-01 2.1835749558e-01
9.6146402063e-02 1.7483553729e-01 2.1934132683e-01
9.6155658794e-02 1.7289169692e-01 2.2022425576e-01
9.6164919777e-02 1.7107501354e-01 2.2098282650e-01
9.6174176614e-02 1.6938310628e-01 2.2164688273e-01
9.6183445353e-02 1.6779253107e-01 2.2222682236e-01
9.6192711134e-02 1.6629328036e-01 2.2272082126e-01
9.6201989575e-02 1.6494495941e-01 2.2311688709e-01
9.6211248580e-02 1.6378432287e-01 2.2341484904e-01
9.6220518743e-02 1.6278300667e-01 2.2361790870e-01
9.6229811914e-02 1.6194509416e-01 2.2375059779e-01
9.6239091122e-02 1.6129397350e-01 2.2378989958e-01
9.6248357713e-02 1.6079268013e-01 2.2370921548e-01
9.6257611459e-02 1.6038379862e-01 2.2352573723e-01
9.6266892168e-02 1.6008381634e-01 2.2325249876e-01
9.6276154863e-02 1.5993063893e-01 2.2289115814e-01
9.6285414259e-02 1.5991389465e-01 2.2242457054e-01
9.6294670961e-02 1.6002382747e-01 2.2182089806e-01
9.6304016151e-02 1.6025707899e-01 2.2111287612e-01
9.6313349888e-02 1.6058467779e-01 2.2030057659e-01
9.6322642052e-02 1.6098950231e-01 2.1934968229e-01
9.6331930925e-02 1.6144804702e-01 2.1828333048e-01
9.6341193959e-02 1.6197073796e-01 2.1709720277e-01
9.6350491513e-02 1.6257864967e-01 2.1578376292e-01
9.6359876450e-02 1.6324578119e-01 2.1433867180e-01
9.6369218870e-02 1.6397681674e-01 2.1270866398e-01
9.6378606464e-02 1.6476748801e-01 2.1093527986e-01
9.6387904568e-02 1.6560442048e-01 2.0902982211e-01
9.6397212045e-02 1.6645495064e-01 2.0700135684e-01
9.6406534295e-02 1.6729512005e-01 2.0486237523e-01
9.6415840443e-02 1.6813794713e-01 2.0261435348e-01
9.6425166807e-02 1.6899897511e-01 2.0024455910e-01
9.6434481693e-02 1.6985666497e-01 1.9772150656e-01
9.6443788921e-02 1.7068402213e-01 1.9504514493e-01
9.6453176506e-02 1.7142407494e-01 1.9224259118e-01
9.6462459232e-02 1.7208313011e-01 1.8928622546e-01
9.6471775523e-02 1.7269631486e-01 1.8620249515e-01
9.6481056448e-02 1.7328774347e-01 1.8293493345e-01
9.6490349063e-02 1.7384788540e-01 1.7949480485e-01
9.6499656285e-02 1.7434197291e-01 1.7590437626e-01
9.6508964883e-02 1.7480285348e-01 1.7217914311e-01
9.6518272051e-02 1.7525992471e-01 1.6830387136e-01
9.6527573081e-02 1.7567147719e-01 1.6429995474e-01
9.6536837424e-02 1.7604587275e-01 1.6014464110e-01
9.6546101992e-02 1.7638539336e-01 1.5585573206e-01
9.6555386876e-02 1.7668377393e-01 1.5147677979e-01
9.6564681173e-02 1.7696039109e-01 1.4701008634e-01
9.6573978534e-02 1.7723453828e-01 1.4244706042e-01
9.6583265613e-02 1.7753213868e-01 1.3773898335e-01
9.6592545029e-02 1.7784546606e-01 1.3288083563e-01
9.6601808777e-02 1.7813216548e-01 1.2795038972e-01
9.6611066904e-02 1.7839978022e-01 1.2297687082e-01
9.6620355286e-02 1.7867554115e-01 1.1793776082e-01
9.6629663682e-02 1.7895653051e-01 1.1285245869e-01
9.6638951722e-02 1.7923990602e-01 1.0772570699e-01
9.6648220139e-02 1.7952955932e-01 1.0253507672e-01
9.6657515221e-02 1.7983534846e-01 9.7285689190e-02
9.6666803139e-02 1.8018419489e-01 9.1929363871e-02
9.6676183599e-02 1.8058705693e-01 8.6525007422e-02
9.6685503922e-02 1.8104620372e-01 8.1058626082e-02
9.6694865394e-02 1.8158024693e-01 7.5650025155e-02
9.6704182194e-02 1.8222484470e-01 7.0251705747e-02
9.6713517496e-02 1.8294812772e-01 6.4844517611e-02
9.6722866954e-02 1.8372852762e-01 5.9392990168e-02
9.6732235868e-02 1.8459372240e-01 5.3921772093e-02
9.6741621931e-02 1.8554839136e-01 4.8469354448e-02
9.6750965899e-02 1.8657627629e-01 4.3043988105e-02
9.6760298947e-02 1.8766777015e-01 3.7704003904e-02
9.6769602793e-02 1.8884823935e-01 3.2459209362e-02
9.6778933991e-02 1.9015184944e-01 2.7286560589e-02
9.6788318211e-02 1.9157323399e-01 2.2147765366e-02
9.6797642092e-02 1.9309283831e-01 1.7017351054e-02
9.6806985872e-02 1.9467890488e-01 1.1983588619e-02
9.6816306416e-02 1.9635302264e-01 7.0220323432e-03
9.6825661429e-02 1.9811747715e-01 2.1216987926e-03
9.6835030271e-02 1.9994274271e-01 -2.7535185178e-03
9.6844369617e-02 2.0182795521e-01 -7.5997770809e-03
9.6853707738e-02 2.0380500640e-01 -1.2378850614e-02
9.6862981642e-02 2.0591339030e-01 -1.7118096880e-02
9.6872336784e-02 2.0810029651e-01 -2.1736967584e-02
9.6881745025e-02 2.1034590704e-01 -2.6237586140e-02
9.6891102682e-02 2.1264879368e-01 -3.0660839377e-02
9.6900443077e-02 2.1497112472e-01 -3.4994995043e-02
9.6909832850e-02 2.1732503345e-01 -3.9215373222e-02
9.6919138401e-02 2.1980754284e-01 -4.3366581898e-02
9.6928461099e-02 2.2240758168e-01 -4.7420905687e-02
9.6937860227e-02 2.2506729247e-01 -5.1373703130e-02
9.6947188027e-02 2.2779747083e-01 -5.5266162558e-02
9.6956504835e-02 2.3057160663e-01 -5.9036090088e-02
9.6965819649e-02 2.3338949903e-01 -6.2652367592e-02
9.6975112407e-02 2.3628041512e-01 -6.6162970205e-02
9.6984418128e-02 2.3920671878e-01 -6.9584868653e-02
9.6993701366e-02 2.4211456455e-01 -7.2866722501e-02
9.7002788247e-02 2.4509404650e-01 -7.6060546336e-02
9.7012105541e-02 2.4806804265e-01 -7.9115961815e-02
9.7021470976e-02 2.5105861776e-01 -8.2117502883e-02
9.7030804296e-02 2.5404197366e-01 -8.5045096168e-02
9.7040148117e-02 2.5701383525e-01 -8.7882511363e-02
9.7049530143e-02 2.5997861968e-01 -9.0645868818e-02
9.7058946201e-02 2.6292381020e-01 -9.3268583661e-02
9.7068287658e-02 2.6585178661e-01 -9.5726671647e-02
9.7077572944e-02 2.6873963295e-01 -9.8077285266e-02
9.7086874551e-02 2.7156914921e-01 -1.0031258678e-01
9.7096167660e-02 2.7434846553e-01 -1.0240535820e-01
9.7105477722e-02 2.7707288991e-01 -1.0433945685e-01
9.7114763395e-02 2.7973104364e-01 -1.0612609910e-01
9.7124078561e-02 2.8229314573e-01 -1.0776437776e-01
9.7133360307e-02 2.8480586014e-01 -1.0930672904e-01
9.7142680065e-02 2.8724752137e-01 -1.1078187459e-01
9.7151944556e-02 2.8960144262e-01 -1.1220177919e-01
9.7161217668e-02 2.9181556643e-01 -1.1356699362e-01
9.7170515084e-02 2.9385942720e-01 -1.1489390424e-01
9.7179813689e-02 2.9575440714e-01 -1.1615687217e-01
9.7189111149e-02 2.9751497866e-01 -1.1727957857e-01
9.7198381347e-02 2.9911952452e-01 -1.1825568815e-01
9.7207675007e-02 3.0055494324e-01 -1.1911531710e-01
9.7217033790e-02 3.0183273722e-01 -1.1985150833e-01
9.7226368356e-02 3.0294225653e-01 -1.2046994858e-01
9.7235659753e-02 3.0385452221e-01 -1.2097294129e-01
9.7245034411e-02 3.0456199775e-01 -1.2136976062e-01
9.7254486575e-02 3.0508801626e-01 -1.2165262174e-01
9.7263765246e-02 3.0546527492e-01 -1.2184288132e-01
9.7273110737e-02 3.0569415749e-01 -1.2195044797e-01
9.7282505198e-02 3.0574292625e-01 -1.2194615117e-01
9.7291789115e-02 3.0558836358e-01 -1.2181771466e-01
9.7301062620e-02 3.0522919207e-01 -1.2158764581e-01
9.7310342769e-02 3.0463627106e-01 -1.2126316398e-01
9.7319625464e-02 3.0380776577e-01 -1.2084177571e-01
9.7328907366e-02 3.0276278267e-01 -1.2031965141e-01
9.7338246925e-02 3.0152552742e-01 -1.1967988948e-01
9.7347533170e-02 3.0008613638e-01 -1.1890760470e-01
9.7356803006e-02 2.9843205268e-01 -1.1800772411e-01
9.7366171337e-02 2.9654902996e-01 -1.1700074222e-01
9.7375514339e-02 2.9441681206e-01 -1.1589621920e-01
9.7384904235e-02 2.9209192026e-01 -1.1471653409e-01
9.7394246872e-02 2.8957061172e-01 -1.1342886180e-01
9.7403581789e-02 2.8687742850e-01 -1.1204009451e-01
9.7412870404e-02 2.8401568423e-01 -1.1056782284e-01
9.7422156449e-02 2.8099234203e-01 -1.0902954727e-01
9.7431466762e-02 2.7778099952e-01 -1.0743004928e-01
9.7440764645e-02 2.7436843132e-01 -1.0573738696e-01
9.7450111788e-02 2.7078694158e-01 -1.0396590323e-01
9.7459441829e-02 2.6701518265e-01 -1.0212793445e-01
9.7468756311e-02 2.6308034721e-01 -1.0019274005e-01
9.7478106296e-02 2.5901685560e-01 -9.8177433464e-02
9.7487417665e-02 2.5481461094e-01 -9.6144963011e-02
9.7496715610e-02 2.5047973677e-01 -9.4127024298e-02
9.7505996286e-02 2.4600051627e-01 -9.2110027798e-02
9.7515306954e-02 2.4139806502e-01 -9.0093262708e-02
9.7524577407e-02 2.3664606735e-01 -8.7999845159e-02
9.7533860935e-02 2.3177818112e-01 -8.5822211175e-02
9.7543221453e-02 2.2683634408e-01 -8.3624634440e-02
